attrition,age,years_at_company,salary,commute_distance,job_satisfaction,work_life_balance,num_promotions,training_hours,performance_rating,overtime_hours,num_projects,monthly_income
0,22.0,1.297916520993625,88.98761262125723,16.728620781773913,2,4,1,18.901200353044402,4.11335947816908,6.716353835340517,4,7.415634385104769
0,35.54402334051229,3.5971894290828956,92.1622977087226,4.096913541645063,3,3,1,8.66575239119938,4.407080822407502,12.524690062739532,0,7.680191475726883
0,38.48108563136617,16.111797341143454,97.33921141543442,3.3203335372636777,2,3,4,22.325637766585636,2.6076507598078593,10.438223747086067,0,8.111600951286201
0,22.0,24.304466965727336,67.17073773284227,3.0404659092752278,1,3,1,73.07669347992092,3.491532799772281,1.1120251490536952,1,5.597561477736856
0,39.26180680880619,3.5190475816965314,112.53868691507154,23.132919127991013,3,3,0,61.750379689069355,4.692883550535355,18.451590050336033,5,9.378223909589295
0,49.912324570650995,2.334575936213173,114.73010218747817,3.5919618688043387,4,3,0,6.207038149726273,3.427374113090387,1.4984792005219911,4,9.560841848956514
0,34.5174188116062,2.962988093983948,92.11646330074439,11.149341565547024,3,2,1,14.627004641758536,4.107511140720055,3.9772131935280584,4,7.676371941728699
0,36.02763631595715,1.2440502761686092,61.66853029851184,10.01724903123714,3,3,0,52.15425695651275,3.137022228070043,9.832567118440853,2,5.139044191542653
0,22.0,26.13043613277619,103.85903315841249,1.0,2,1,2,25.19069987141346,3.0028565063549704,7.514595369941034,5,8.654919429867707
0,24.00766131390413,1.9089486596079097,104.24855773058813,2.3960266495796803,3,4,1,50.54245591921737,3.44054304315174,20.260280676439923,3,8.687379810882344
0,48.57695101428216,0.8811000843291461,102.904441953272,1.3998891892884757,3,4,0,34.594517353808435,3.5504144427292204,3.9921348100570335,6,8.575370162772666
0,31.384493534194938,0.6342921097799464,87.86930045324047,6.049669791484621,3,3,0,30.82642563482488,4.518873486246077,6.072503613084191,2,7.322441704436706
0,28.70288365557583,10.27570674923307,69.22199280629852,26.381712609385204,2,2,3,27.769160515751828,3.3922457110355078,11.03539747410958,3,5.768499400524877
0,31.074168840286433,1.4492532870369346,94.56630663141031,1.2838101402026412,3,3,0,30.69056016523213,3.0529480853423605,11.070093758936235,3,7.880525552617526
0,37.4253387299917,1.9384495500189192,50.22102451556705,2.2141026886998167,4,2,0,15.813105646471111,3.4187065638806713,26.485960086378725,3,4.185085376297255
0,26.415840891342082,1.816051552509915,141.62689811107705,7.308824807865403,3,2,0,37.23643510158643,4.124273516858292,19.26426465814227,5,11.80224150925642
0,39.265165059702355,6.929382881747735,70.26735944960522,11.435400960232634,4,2,2,50.82734251122938,5.0,25.03069310430574,5,5.855613287467102
0,24.39992322876941,10.39932741688908,62.10205957228937,17.494024197800407,4,3,2,48.027947699989944,2.2481986355615406,23.03736027737333,1,5.1751716310241145
1,45.740000020757854,1.5086253182504756,84.32895957721513,3.3404461275073327,4,1,1,34.90923646225605,2.870841681683105,48.178067104430575,4,7.027413298101261
1,27.429442226603975,0.7698594592953761,60.39153126089382,7.165574190159,4,1,0,50.054017021115804,4.321151277594383,32.77699954219378,2,5.032627605074485
0,51.20268318932101,6.2865960305206805,87.21397762275777,13.037937009881889,3,2,3,29.261685301856602,3.7258640144199924,11.47897198960732,2,7.2678314685631475
0,37.899673472426166,3.16613721136573,60.417545549309665,2.250058167214624,3,3,1,52.20394750811919,3.743677104833299,17.06037726015377,6,5.034795462442472
0,29.543555716047702,0.5,85.61340231582044,21.828284410835415,5,3,0,73.52848024270145,4.307390213271564,6.599454560288089,2,7.134450192985036
0,47.114606095823156,2.706629131255328,94.45400780758968,11.297251954876586,3,3,0,43.842962150669365,3.4055658532947963,28.245961834398457,4,7.87116731729914
0,24.255031208968877,0.5,52.82411832959446,29.52655540913172,3,1,0,22.48912960553897,4.271440523759465,8.024748567039225,2,4.402009860799539
0,32.5293435498259,20.07590239969774,91.51542478672054,14.081503901230665,3,3,6,41.15680448967056,4.352223192438636,13.196887639276367,2,7.626285398893379
0,37.999244733893846,11.96713495681638,66.51852067216387,11.717083921505843,3,4,5,54.43448853790147,3.9425474424772693,11.626795851096837,3,5.543210056013656
1,36.78833196711791,15.234763963387303,107.63383963212652,3.694952966241392,5,3,4,37.108308903383694,2.571160380773218,44.357397911079104,6,8.969486636010544
0,22.0,9.668798317063503,200.0,5.003307328356183,4,2,4,29.397452553333785,3.082238532428465,38.745688193380154,6,16.666666666666668
0,28.79353457386634,0.5,94.0527693042508,36.514042710669685,4,4,0,6.500832231901555,3.949180046893537,0.8461869532987131,4,7.837730775354234
0,39.682343424234325,0.6685372593420752,101.38623637745957,2.96224064584551,4,2,0,4.867044461528976,3.530277919043235,10.37127032391361,3,8.448853031454965
0,24.801084406400896,5.586796062836969,68.12116541101928,1.9966670077238153,3,2,1,21.915891262328802,2.2355802023492934,7.664268637540925,3,5.676763784251606
0,50.66429298665847,0.764568709623694,147.5776825203127,4.5275020733036415,2,4,0,83.9764651042404,2.060613495034079,23.76243475600016,1,12.298140210026057
0,42.95180888785986,3.0364163379337605,85.36496129130632,1.0,4,4,1,52.28212716737478,4.24881186990013,8.284718530742499,4,7.113746774275526
1,32.857596092889295,1.1364417468910968,51.5605060195064,17.12669849371943,3,4,1,17.893441358845944,2.678127279758221,34.166894132838166,2,4.296708834958866
0,35.797075346999364,0.8208464048185858,51.787497111164626,1.0,3,4,0,38.72874078422066,2.582512606415383,4.30870585582092,1,4.315624759263719
0,56.61564123831818,0.5595664808675564,59.56759955824222,11.592801009986061,2,2,1,21.418065343176156,4.065154494528828,9.141821863331307,6,4.963966629853519
0,47.35988450876317,9.150103523316503,105.01637328910824,12.13666140161564,5,4,3,28.079065312756903,4.8752490691624315,23.384664336461807,2,8.751364440759021
0,41.802191448661716,9.10012514212082,49.95191049638369,3.5456856905064207,2,4,2,69.95224581764394,3.1628970922104918,36.6658545168488,3,4.162659208031974
0,23.84481229565724,3.358819978868252,73.9232116099572,9.8479431247468,4,4,1,29.15262029998161,3.077913946279582,7.824897818087642,3,6.160267634163101
0,54.296113186459586,4.758557178491057,54.593229610012884,22.70261063435008,3,4,0,40.78802214080411,4.458472285189452,6.396162781396919,2,4.549435800834407
0,48.52401068873978,1.31190894610608,88.6823134884353,7.115224332334935,4,3,2,26.858798581449975,3.3965951597175064,34.640720173150584,5,7.390192790702941
0,36.51594612440129,12.443132387795586,60.447519535994374,2.030973724414505,3,4,7,11.041531992656708,3.6865320831501607,24.766054728970225,4,5.037293294666198
0,32.503019307912155,4.256987172296045,130.9043904048575,1.2568740095841304,5,3,1,15.688999534569936,4.567232577182641,27.276153349263495,4,10.908699200404792
0,36.120960612232274,5.086200765196772,77.09770851271202,8.155918975982496,3,3,0,24.24769216782453,3.8500806662483225,8.266091179471447,1,6.424809042726001
0,25.98063319133026,2.973627769609432,62.85424127112043,8.275177148381644,2,4,1,14.217487500855258,3.641086141900491,5.313458069706919,2,5.237853439260036
0,33.29214442292659,5.597952054764761,70.76598434370473,11.849490081699727,3,3,0,27.12968739970664,2.8903027617338286,4.838598028147971,1,5.897165361975394
0,45.63160514154516,5.204503120538223,58.153401468624,1.004086113830324,1,2,4,3.3628412093002145,3.0835110829404333,33.11440122753872,2,4.846116789052
0,22.0,18.255530415159825,49.77526074681552,49.206049937015706,4,2,3,30.74040336478433,4.2208653005084456,7.9676158034670745,3,4.14793839556796
0,34.85925625757725,4.577883302671994,186.4478672281965,3.4872077834213178,4,2,1,23.50391771649635,4.328150939664801,3.2663625854951657,2,15.537322269016373
0,39.13755972879837,0.9082989250177015,92.55125232001873,30.72044280638537,5,2,0,32.19320489442843,2.32865413296372,7.5354794888478285,5,7.712604360001561
0,39.03568037323328,6.3011223068746745,64.4092387638145,1.0,3,3,2,9.031585484216293,3.3115004643798645,2.3294662676887476,5,5.367436563651208
0,26.210630459665744,1.7623241695892973,84.18948867414635,22.312608499699937,4,2,1,43.35779817615536,3.5505885676606823,31.02371432652529,2,7.015790722845529
0,26.178471086729395,1.2755981606855802,93.57686166545471,2.832366853381933,2,2,0,23.056623726832523,3.0412242392087303,12.618682395966122,2,7.798071805454559
0,48.89165382458384,3.101470987006575,74.1525684816989,8.01582906069816,4,3,0,34.562001700209834,3.395633566500197,4.327724656209543,9,6.179380706808242
0,25.75470907183709,3.868235419479374,118.43599844657321,6.430880024961474,4,1,0,51.87378912084524,3.3634682823447566,6.9131583679613176,1,9.869666537214433
0,48.08650956308437,0.5,124.55250279942838,1.0,2,1,1,82.39832550502113,5.0,23.886149233071052,5,10.379375233285698
0,33.17634684891508,4.409526997759222,91.41278168518583,1.764059580690682,3,3,1,9.385183343134013,2.920809012376492,21.5282308443472,5,7.61773180709882
0,48.797963503009356,5.5905825121633725,152.1278119689458,3.929846912428299,4,3,0,21.93301370202103,3.9217012673068976,20.013202077158926,0,12.677317664078815
0,33.78921494594986,12.013447499859147,89.01156475591993,18.71406075706575,4,4,2,9.47282829466733,4.031634858988353,3.301805776168853,2,7.417630396326661
0,26.33528679383695,3.9187415624923276,59.27342551459979,18.842019488868925,3,4,0,4.738436547015377,3.06153030302564,15.15588259584833,2,4.93945212621665
1,46.56554856393462,0.5279029426890224,67.05258473525039,25.367186227170233,4,3,0,22.27951372313115,1.9776318203664565,36.63713277397105,2,5.587715394604199
0,37.82608777769803,4.304184880432408,128.6851768582185,4.168652715139515,2,3,0,3.5256613460980026,3.3927827545224565,8.520989728937337,1,10.723764738184876
0,52.485765853244516,9.793637668843903,50.358780727293976,36.57843948878148,2,2,2,10.732475906594408,2.586969870923475,10.360786489020683,1,4.196565060607831
0,46.92200085137838,5.57884349135754,86.43135435234227,32.3866961750272,2,4,0,22.00911125564327,2.112703335533418,19.83640647389612,5,7.202612862695189
0,35.705733710562036,9.379495295554586,123.51004848109538,7.451281420153155,3,3,3,43.747424856414625,3.4813619041383435,11.636145516186922,6,10.292504040091282
0,33.503323983370265,0.7280785675239778,113.27997189364385,28.496804162994497,5,1,0,17.470017666491735,5.0,18.010338542352322,3,9.439997657803653
0,38.23372343287249,3.512142551027189,174.20728058165886,7.132746579712227,3,3,0,12.478893471922309,3.517606979755579,15.41620866558343,2,14.517273381804905
0,39.9021001785919,3.96505488771528,90.84107618755523,11.297336865439087,1,1,0,33.21551833416945,3.5051304611566225,15.94841959863565,8,7.5700896822962696
0,29.182514732681913,9.082210617904648,74.24488922156236,8.910221176529015,3,1,4,24.45826930272852,4.15483929601069,3.0338297175872233,3,6.187074101796863
1,46.41939573024577,1.9677239214473496,151.08219967442113,7.70493637009417,4,2,1,16.399818582308736,4.513770957983379,59.5206469011479,6,12.59018330620176
0,34.026365081896024,6.325098038565962,93.6405935408702,18.236260455879847,5,4,1,25.522706640149835,2.5709848733872027,8.960728805431716,0,7.803382795072516
0,33.76972254846687,4.519380229775329,109.36560543586526,18.987926692275902,4,1,0,5.978418926023641,3.7047260103674327,10.617582858513977,3,9.113800452988771
0,32.59311662627497,1.8440616117611455,111.20981664670303,2.472468274552733,3,3,1,52.18297057440555,3.319276803666087,9.967733493580454,4,9.267484720558587
0,40.31017267343371,4.386344531750313,93.69459947429499,21.44171125091908,3,4,1,38.74072520570398,3.392142247548244,25.895495793643132,5,7.807883289524582
0,31.07947398279145,8.844017520586108,109.21193299687036,31.137964705156783,3,3,1,41.044269986667786,3.5290491329757017,13.327128782689373,5,9.100994416405863
0,39.349701099902944,3.3125879376661462,58.518591973543586,1.0,1,3,2,46.63018737900887,4.053169825313365,32.73507633791404,2,4.876549331128632
0,65.0,0.5,74.21777738673224,9.217921386665619,5,3,1,6.693400937604057,4.541595794636625,1.667808428463883,3,6.184814782227686
0,37.46390539928658,1.2714372547838475,120.21736701500762,2.635145410662536,2,4,1,20.515618128334676,3.684612280743691,1.4780755922107018,4,10.018113917917303
0,33.659952617013516,2.6503061978315223,83.67336936443768,21.024465215866858,2,3,0,29.369664554869352,3.5199241544004884,29.19322236423838,4,6.972780780369806
0,22.0,5.7310099522856115,55.84222454721221,1.863346136339621,4,4,0,30.46510885010463,4.071692071980439,30.19781791598197,3,4.653518712267684
0,38.502219247640696,12.728880802085502,62.69296092879088,25.47775619801525,5,4,3,68.24170868498473,5.0,10.410681250039904,2,5.2244134107325735
0,26.907690567503934,2.239197796014791,94.50767912754982,4.634725126209817,5,3,0,59.581813589822,3.0038228465857535,4.47454263488665,2,7.875639927295818
0,34.24441881028427,1.4306011011443514,102.20749538242542,12.198715284970392,3,4,0,9.49316397091939,3.05152953283953,10.746134498163833,5,8.517291281868784
0,39.51607593647143,0.5311418827356807,65.8533589025697,6.549625572032939,3,1,0,9.871776100448965,3.6616941667371306,24.08479993028603,1,5.487779908547474
0,22.0,6.6197829692947705,57.108395305586235,8.554249743026098,3,3,0,22.525848070073256,4.444829192051947,12.590760719629625,0,4.759032942132186
0,39.57462752398458,6.188330386399938,48.519411402398376,18.2359048378068,4,4,4,26.23189974803476,3.9896761432013963,0.6673470889015247,1,4.043284283533198
1,41.045151754260445,5.065035521750833,107.97528744003242,6.160088648924925,5,3,1,6.735722031747898,3.9177002159542296,60.0,3,8.997940620002701
0,25.028999803333484,8.295616330703284,158.09409439362582,1.0,4,3,2,1.3726033441885455,4.262883126237567,6.823569249899897,2,13.174507866135485
0,34.076908078709124,2.971508872829139,88.25586912743366,6.808419094176012,1,3,0,23.071358157876862,4.5737213962810515,11.112782795397166,3,7.354655760619472
0,22.0,0.6264237947333722,48.766744344558155,30.400950294154867,4,1,1,29.630533193590264,2.45990859185673,28.19828712734283,6,4.063895362046513
0,53.755009358424054,2.013354510185121,124.66981336508452,25.45178956331767,2,3,0,16.731421315512094,3.6239310652610452,15.502555557186902,4,10.389151113757043
0,41.30563276548845,0.9506442987297569,102.21312231115321,16.342076995263092,4,3,0,88.55369190456086,3.3379424424631314,8.506252126447007,5,8.517760192596102
0,36.20411499020897,13.953880661269785,141.36421371311502,1.0,4,2,2,31.51438564288561,2.5722399130323037,2.8945410004041623,1,11.780351142759585
0,36.36564169343837,11.586611320848286,141.12750104682934,7.441798688251976,2,2,3,56.916782696477796,4.038552776461014,30.303070714070323,6,11.760625087235779
0,49.31443608065768,4.926483530135303,122.8160768263905,17.81169241184132,4,3,3,7.921395509460586,2.9295674232485713,13.56716128999327,1,10.234673068865876
0,37.05834448079389,14.004773781953443,64.90888831504594,36.21099514410551,4,3,2,41.919298240645276,2.831339768621352,12.455738155823521,5,5.409074026253829
0,41.30816771275753,15.04150856447099,79.33102012836903,4.738989711032492,2,3,3,33.283432282543956,4.114060958596323,4.791309550234036,7,6.610918344030753
0,53.18629560365495,11.998596410264161,69.70940884983273,16.97991900940014,2,4,6,15.796474022962725,4.475198490809878,23.455225685693204,5,5.809117404152727
0,34.538328519978016,1.7611878953035955,75.73697839468505,1.0,5,2,0,45.96531501524998,4.141715974272408,3.9922597129780364,2,6.311414866223754
0,27.07364675493268,0.5,73.17142915555176,1.0,5,1,0,10.875677346066352,4.240990175119005,13.423311924677172,5,6.09761909629598
0,29.75499425246379,3.640367188458549,87.77613586691247,5.509469655469978,3,4,1,28.90612560390687,2.132091906518611,5.1176361745574,5,7.314677988909373
0,52.28663834439299,5.162704058018911,74.85324862287834,23.965897482947117,4,3,2,64.76628533406024,3.173331223331277,7.7359917756345755,1,6.237770718573195
0,38.91428308514057,3.1531607293428596,84.40049107115544,3.5335745780074452,4,4,1,33.263596358438676,4.716456867329824,13.87396177987844,4,7.03337425592962
0,32.97668711730326,19.160632149917706,45.28966724766003,5.463759600702721,3,2,5,47.35969133107582,3.8959947629439196,12.328655579235653,3,3.7741389373050023
0,47.73644379799159,5.942575198433814,53.74351622651083,1.0,4,2,2,69.02928278042938,3.828664933313519,30.730780201339428,3,4.478626352209235
0,47.9795738567716,4.462993716627819,149.9739897860681,2.755915278488719,3,3,1,64.88395688767024,3.686007330920356,0.7509763995792663,4,12.497832482172342
0,33.24352232093561,7.4811671038276675,79.35903689458507,14.174790676562452,3,4,1,5.638897865226733,2.2194502785906196,8.237996576349374,3,6.613253074548756
1,28.280631629145496,3.7829321472110737,52.69082567949728,28.315707756371893,2,2,1,17.026356756724134,3.6953529707825234,24.32259931303612,1,4.390902139958107
0,22.2947139893879,10.268287178035571,60.89418067260093,3.518847122316002,4,1,3,47.76850838358111,4.418050035762652,3.681360352341269,2,5.074515056050077
0,22.0,3.1376252106509517,200.0,2.5282827645223134,4,2,0,25.927375722477183,2.8273345403178154,0.36735631237861616,4,16.666666666666668
1,35.35013548154003,0.5500447023537822,53.39732236805203,8.469952245466452,4,2,0,0.6196198407008922,3.0577923069533837,43.91268148911244,2,4.449776864004336
0,29.06804052963207,1.1029866190927615,184.04993143024893,1.0,1,4,0,7.088259111255195,3.2988398829879375,17.605335745810777,3,15.337494285854078
0,56.584744098061854,2.9604506390623095,80.27307266287426,7.644727721546402,2,2,1,13.778327934727256,2.611126629784138,6.8256093710789,9,6.689422721906188
0,38.58537754695024,2.9017130465246135,99.85284040020404,2.7476555896931627,5,2,0,16.301402005368956,3.1642871802574333,9.25726173565878,4,8.321070033350336
0,22.0,13.070585492031018,49.14243869178844,28.954437841841166,1,3,4,45.29294208367801,2.947085395231591,5.138651546556657,5,4.0952032243157035
0,52.18729275510063,2.822715711501074,117.32389371397225,1.615389633611348,4,4,0,53.70299778510766,3.0551985227974336,27.96195024038573,0,9.77699114283102
0,39.61710309417596,0.5,128.80632537918962,2.1078296961996013,3,3,1,35.62108188889923,3.2711698378988228,3.317439274674268,3,10.733860448265801
1,45.049794803731054,3.2581830869362927,83.1465234308427,1.0,4,3,0,4.688423495389928,3.252456787213136,39.90417849205114,4,6.928876952570225
0,44.8203477683341,6.236827705925997,44.28851625892274,4.494028316748034,4,4,3,42.67950188779034,3.6496276133422247,7.70197063016788,5,3.6907096882435617
0,40.965565672865395,1.298961752309888,92.57529644773062,45.09275436254405,3,3,0,12.055951090573926,3.00595004759981,12.821269218220053,1,7.714608037310885
0,43.233426304345436,10.270341187282625,65.38704863202615,8.506226091541144,4,4,1,13.80709408692156,3.125512931730497,3.453171284531367,2,5.448920719335512
0,40.387606717297054,0.5,99.85115840277652,4.703543258696505,4,1,0,56.96870999570055,3.7310694783341942,0.20283412330342807,4,8.320929866898043
0,26.93614094034563,6.098706001846342,90.97756738126009,10.263065874518132,3,2,2,17.463119090019056,2.879360775211971,12.38723296229097,2,7.581463948438341
0,41.66732198142474,1.4356170433813606,50.33594133763319,2.5163307736375335,3,1,0,21.752654467345103,3.724593086977533,21.628440784019926,1,4.194661778136099
1,48.239055049925405,6.5321430885487475,199.60136764631665,7.980047147579599,1,3,0,60.49266571884749,2.5912491625820366,43.682266005564784,3,16.63344730385972
0,35.89943587354182,4.664445660441422,134.95936750317824,3.2087601051062786,5,2,2,93.19461323803124,3.3084993501076863,7.756991323718597,3,11.246613958598187
0,43.513022180697554,11.613255675319124,51.47718038291168,5.04686276343418,4,2,0,25.458741541049726,3.756184873205464,9.80194437771508,9,4.289765031909307
0,42.195891451980614,0.5,82.72269826463113,2.2905696281636114,3,4,0,21.152506381074193,3.8383420276541265,10.725259475477353,7,6.893558188719261
0,56.15652063919107,3.3570562242128954,136.28145721780427,17.323383937646582,4,2,0,1.0236481298189786,3.9804815159542666,12.283373806113701,2,11.356788101483689
1,35.472496993002395,4.678395368300327,66.15987545811129,2.011324386433299,2,1,0,55.884327857333474,3.8202539488137814,39.79616321129826,2,5.513322954842607
0,35.07995837229759,10.006212305161199,129.77324279191782,1.5478013255048748,3,3,3,7.573032855108284,2.6016618939017095,26.63396693095468,5,10.814436899326486
0,36.830682598532505,0.5,81.4829991928158,9.478563772096113,5,1,0,27.898602467815344,2.7865722156174746,8.677976588793708,2,6.79024993273465
0,36.9760892489631,7.915716888396517,63.81706277884795,1.950869229536298,3,4,3,18.208201142974175,3.3297205112214776,14.889185559308629,3,5.318088564903996
0,22.0,3.2380058106922838,63.85021082138037,1.0220594147058548,4,4,2,56.38085636019576,4.351078521392022,4.00837541284211,2,5.320850901781697
0,31.573901585334287,11.32586843249027,79.66561125039362,10.104418845805904,4,3,3,10.67084706396235,4.740417995975728,7.8865724492100275,2,6.638800937532802
0,40.99885066545773,0.5138291650960609,130.60978468407905,4.040976628213421,2,4,1,15.112707999779218,2.3917412383568024,9.15437530281254,1,10.884148723673254
0,37.91743485332147,1.2973800274418712,149.59855619759242,39.20896178398465,4,4,0,37.83937055287892,4.163586683915594,6.501506246543175,3,12.466546349799367
0,30.006608458028673,3.3868310582118664,98.6760939827755,17.78411508943092,2,3,0,16.992595451189445,4.291825865649131,15.746310533103713,2,8.223007831897958
0,31.352207478246193,5.810067518739825,92.8391551639487,10.955653182759583,3,2,2,32.19114768783619,3.866836351165858,0.43027062585201337,2,7.736596263662392
0,34.44386871703041,0.6900734554015542,74.88275817732074,4.788547051828863,4,3,0,69.59569639009533,2.7613578079789867,8.89745531210939,2,6.2402298481100615
1,29.984282191975794,4.671191234024685,96.24919258910798,1.0,5,4,1,44.81875314832705,2.7181551522733676,39.9639070234425,3,8.020766049092332
0,32.869493895565995,2.860326988218254,96.56123713603063,5.819173225668527,5,1,1,72.07406270347374,2.5901099297987114,27.515234066050187,6,8.046769761335886
0,32.60609880521466,2.12741797501177,78.95519437824976,50.0,5,1,0,45.51637505874824,3.4218758160956253,20.53178948747143,5,6.579599531520813
1,46.95370846607177,6.267684309700028,102.4285462266121,17.854914673197683,3,3,0,57.806375473859774,4.082236686135461,44.756430476537204,5,8.535712185551008
0,48.163912685410764,4.170943000464968,60.28736123744447,20.088202749225825,4,1,0,19.21499476281162,2.6765117214324117,7.132181826406244,0,5.023946769787039
0,47.33585094394673,0.5,118.21175794007303,11.608057911713367,4,2,0,27.842316715961534,3.9087821903231434,24.250510704017913,3,9.850979828339419
0,42.26701799175218,2.453583419749645,163.33400722051618,2.5028134596496776,4,3,0,4.4426328578058785,3.4146531755209835,17.59160751826127,1,13.611167268376349
0,30.916775155864517,0.5,66.0757714678157,1.8628817331635628,3,2,0,39.01955032227834,2.9014067571049997,4.600143436919668,1,5.506314288984641
1,47.598304499937306,2.376313366143418,52.69754485169099,4.708042228818591,3,3,1,21.762980542775402,3.6328407966139262,40.55496746177478,5,4.391462070974249
0,34.8574941348057,12.882463193744602,81.86431111054216,2.555638307858907,3,2,4,46.959470562605894,3.4271562796284556,5.979692054263142,1,6.822025925878513
1,38.2305220825947,4.961248429440809,55.62045388790963,30.670310476350608,1,4,0,33.03684538578959,3.5394524361321076,56.5254742948071,1,4.635037823992469
1,51.38220531930588,6.238357656471326,80.46298852613639,4.599863798242529,2,3,1,28.51860415571445,5.0,60.0,4,6.705249043844699
0,38.839928561316405,1.7361056320346577,40.187747816892525,1.0,3,4,0,21.301226963995845,3.780403976338506,16.239526722977978,2,3.3489789847410436
0,40.47284030237619,5.74602510606852,98.15180459695594,10.353950633374557,4,3,0,100.0,3.0583742381503263,3.8463571404934522,4,8.179317049746329
0,23.872205140034104,16.009436129536724,65.70799530453573,17.406770894383087,4,2,4,31.158442436449917,2.140435663841344,2.6173622669117265,4,5.475666275377978
0,42.87009293766854,6.711474418466457,169.03558890041106,18.84200736153788,4,2,1,19.215801770518716,2.4801164196624432,2.431986954990357,3,14.086299075034255
0,28.19993352697519,9.716809606734579,76.95390963036746,25.72177641173013,5,3,1,5.972899510450659,3.2138624348406455,16.62504049624673,2,6.412825802530622
0,48.11939656367902,0.7929174192103007,86.57115828917225,6.810632046751089,3,1,0,13.421449288858831,4.440573063084094,11.327608894781836,6,7.2142631907643535
0,36.15400822827149,3.4271441651003514,123.40083546046932,2.1907974316512058,4,3,2,4.545743866829726,3.4459247394984986,10.61566064299448,3,10.28340295503911
0,22.0,1.1202718007926447,62.608013215026695,33.99984466898519,1,3,0,19.388188267490683,3.2734030617980827,5.303741994590191,7,5.217334434585558
0,34.41979897436658,4.422120196542208,71.15447228920856,2.556234573328263,3,4,1,20.16223301532124,4.035178265692795,16.576542715105006,4,5.929539357434046
1,35.719654617140826,4.947327235126549,52.15552395184373,8.353103258233691,4,2,1,18.28903655946872,3.1925468083748356,39.44984088351808,2,4.346293662653644
0,42.85475226078092,0.5,53.316858743257896,11.792557872175038,5,4,0,13.242464654106335,3.9501284854358367,6.887875094508777,6,4.443071561938158
0,44.70512390647167,18.62897162522891,96.09791481855679,1.0,3,4,2,4.082474426736397,2.524478110493037,1.790778918095787,5,8.008159568213065
0,34.72235755278812,6.999066440821301,86.48570596294468,1.5819516898395576,3,4,1,75.54602566856524,3.125111078247924,10.735177744642051,3,7.207142163578723
0,48.12868194853874,5.268982045207551,82.55097032205411,20.15958668828506,3,3,1,11.987893322132848,4.693591708929293,14.60602374563285,3,6.879247526837843
1,22.0,1.9766337237809553,55.91054949050715,17.104225235875173,4,2,0,31.13119941413047,2.3967383214018882,48.985916383186805,2,4.659212457542263
0,30.860110019747708,2.2825390506652936,175.63910332770706,1.0,4,4,0,17.545292847503642,3.517422340438251,24.44919167715856,1,14.636591943975588
0,26.876357291628135,0.5,117.0205743959099,14.714856958052504,3,2,0,20.94606475486643,3.609545617928223,6.081204894507196,6,9.751714532992493
0,25.458164894150787,0.6659112205808364,73.90407601186763,12.04857904347797,3,1,0,21.2534982295881,2.7409663690734325,27.06624687604691,3,6.158673000988969
0,47.59706371347511,2.338473678385779,53.07404773373022,5.771520418243203,5,2,0,7.681838439906528,2.8320884105237174,25.1483984738977,3,4.4228373111441845
0,46.29170399024849,7.363309503595724,85.63680580192413,14.669214283889795,2,3,1,18.884302614869814,2.9928656126268,0.5665684672711843,3,7.136400483493677
0,30.242299795897782,6.6354983809107875,59.241265286944945,20.0776410026887,3,3,1,7.061258517671478,3.7815773724787616,7.410591330167562,2,4.936772107245412
0,49.7805700395996,1.0592733077907688,122.26092612185484,18.63381914850043,3,4,0,44.46268730795884,2.5133209162368653,17.05620669803625,7,10.18841051015457
0,39.01466892452418,1.6657026397725094,81.00497192814345,20.821290328111903,3,1,0,25.377469047376536,3.4953022635420163,10.352156611980641,4,6.750414327345287
0,33.783158992248474,0.5,130.7714145143184,25.090980891095363,4,2,0,15.05060249018369,3.3829759500282606,19.015184645338174,2,10.8976178761932
0,31.070772036275635,6.354211421880297,89.01093184679885,1.6413494949209801,4,2,2,6.791282558483702,3.3467075058163416,6.13619348099467,2,7.4175776538999045
0,30.217282735369075,13.2310930255226,143.01243409194578,30.483070450970978,4,1,5,18.46923860404531,3.0931229612798883,3.642533444072944,4,11.917702840995481
0,42.727748574495344,2.8312348539420857,73.05088044534624,9.137940211489889,3,2,2,19.995760804781494,3.0631202990868553,6.043112561572597,3,6.0875733704455195
0,44.50154900967002,1.541651760139183,54.33509532185074,26.064509735376934,4,2,0,23.829836189621133,3.721543331195369,17.678669333624256,4,4.527924610154228
0,40.38501212187909,1.3190764744939858,56.988026478098135,29.140174185461817,4,2,0,22.347467474618725,3.1475358823661583,20.778959076791942,3,4.749002206508178
0,22.0,7.636890189087215,81.19962809766584,10.844174840233974,2,1,2,50.64619214065521,3.533578473448206,24.271125072833183,2,6.766635674805486
0,40.963586560529045,5.2831949058171315,76.34762881563034,1.1596654589655844,4,4,1,11.204622564681939,4.399369453701772,14.90273419454564,4,6.362302401302529
0,43.65396564038806,21.47576309752068,69.72759147406583,4.146648664564035,2,4,4,43.99280897547263,3.5767527116423814,28.343899117658367,0,5.81063262283882
0,31.307943945355508,15.127717911067847,72.23914860326906,6.537369048137538,2,2,3,11.431082361448606,2.7695862821498247,17.787901522709365,5,6.019929050272421
0,38.43250542898353,0.5,39.08805281898296,1.492187145733762,4,4,0,8.083161188428294,4.232045543080897,12.522680136574557,1,3.2573377349152466
0,22.0,0.9953210193689899,93.36568093775878,4.571060547723399,3,2,0,16.663028829155838,4.395680616064708,18.16260730907054,3,7.780473411479899
